farm_id,farm_type,acquisition_year,year,age,gross,gross_forestry,gross_soil,gross_biodiversity,gross_beef,gross_water,pdf_fee,expert_fee,supplier_costs,admin,operator_paid,operator_overflow,treasury_pretax,tax,net_to_treasury,cum_profit,land_fmv
F052,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F053,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F053,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F053,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F053,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F053,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F054,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F054,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F054,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F054,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F054,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F055,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F055,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F055,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F055,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F055,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F056,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F056,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F056,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F056,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F056,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F057,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F057,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F057,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F057,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F057,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F058,high,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F058,high,6,7,2,4355413.437165631,322394.12006283004,0.0,759191.4110976002,2388104.5930580003,885723.3129472003,653312.0155748447,217770.67185828157,1524394.7030079707,130662.40311496893,250000.0,185541.34371656313,1579273.6436095652,394818.4109023913,1184455.232707174,1184455.232707174,15142400.0
F058,high,6,8,3,9734117.872195208,664131.88732943,1660329.7183235749,1894941.7620996102,3935596.369359585,1579118.1350830083,1460117.6808292812,486705.89360976045,3406941.255268323,292023.53616585623,250000.0,723411.7872195209,3838329.506321988,959582.376580497,2878747.129741491,4063202.362448665,16338649.600000003
F058,high,6,9,4,15165970.973299874,1026083.7659239692,3420279.219746564,2956109.1488753916,5573788.358105511,2189710.480648438,2274895.645994981,758298.5486649937,5308089.840654955,454979.1291989962,250000.0,1266597.0973299874,6119707.808785947,1529926.9521964868,4589780.856589461,8652983.219038125,17606371.328
F058,high,6,10,5,20424068.63357295,1409155.0385355845,5284331.394508442,4099138.0197738768,6784820.555912074,2846623.62484297,3063610.2950359425,1021203.4316786476,7148424.021750532,612722.0590071885,250000.0,1792406.8633572953,8328108.82610064,2082027.20652516,6246081.61957548,14899064.838613605,18949368.954880003
F059,high,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F059,high,6,7,2,4355413.437165631,322394.12006283004,0.0,759191.4110976002,2388104.5930580003,885723.3129472003,653312.0155748447,217770.67185828157,1524394.7030079707,130662.40311496893,250000.0,185541.34371656313,1579273.6436095652,394818.4109023913,1184455.232707174,1184455.232707174,15142400.0
F059,high,6,8,3,9734117.872195208,664131.88732943,1660329.7183235749,1894941.7620996102,3935596.369359585,1579118.1350830083,1460117.6808292812,486705.89360976045,3406941.255268323,292023.53616585623,250000.0,723411.7872195209,3838329.506321988,959582.376580497,2878747.129741491,4063202.362448665,16338649.600000003
F059,high,6,9,4,15165970.973299874,1026083.7659239692,3420279.219746564,2956109.1488753916,5573788.358105511,2189710.480648438,2274895.645994981,758298.5486649937,5308089.840654955,454979.1291989962,250000.0,1266597.0973299874,6119707.808785947,1529926.9521964868,4589780.856589461,8652983.219038125,17606371.328
F059,high,6,10,5,20424068.63357295,1409155.0385355845,5284331.394508442,4099138.0197738768,6784820.555912074,2846623.62484297,3063610.2950359425,1021203.4316786476,7148424.021750532,612722.0590071885,250000.0,1792406.8633572953,8328108.82610064,2082027.20652516,6246081.61957548,14899064.838613605,18949368.954880003
F060,high,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F060,high,6,7,2,4355413.437165631,322394.12006283004,0.0,759191.4110976002,2388104.5930580003,885723.3129472003,653312.0155748447,217770.67185828157,1524394.7030079707,130662.40311496893,250000.0,185541.34371656313,1579273.6436095652,394818.4109023913,1184455.232707174,1184455.232707174,15142400.0
F060,high,6,8,3,9734117.872195208,664131.88732943,1660329.7183235749,1894941.7620996102,3935596.369359585,1579118.1350830083,1460117.6808292812,486705.89360976045,3406941.255268323,292023.53616585623,250000.0,723411.7872195209,3838329.506321988,959582.376580497,2878747.129741491,4063202.362448665,16338649.600000003
F060,high,6,9,4,15165970.973299874,1026083.7659239692,3420279.219746564,2956109.1488753916,5573788.358105511,2189710.480648438,2274895.645994981,758298.5486649937,5308089.840654955,454979.1291989962,250000.0,1266597.0973299874,6119707.808785947,1529926.9521964868,4589780.856589461,8652983.219038125,17606371.328
F060,high,6,10,5,20424068.63357295,1409155.0385355845,5284331.394508442,4099138.0197738768,6784820.555912074,2846623.62484297,3063610.2950359425,1021203.4316786476,7148424.021750532,612722.0590071885,250000.0,1792406.8633572953,8328108.82610064,2082027.20652516,6246081.61957548,14899064.838613605,18949368.954880003
F061,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F061,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F061,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F061,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F062,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F062,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F062,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F062,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F063,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F063,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F063,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F063,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F064,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F064,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F064,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F064,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F065,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F065,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F065,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F065,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F066,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F066,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F066,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F066,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F067,medium,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F067,medium,7,8,2,3074902.0375141175,221377.29577647665,0.0,473735.44052490254,1721823.4115948183,657965.8896179202,461235.30562711763,153745.10187570588,1076215.7131299411,92247.06112542353,250000.0,57490.203751411755,1041458.8557559294,260364.71393898234,781094.141816947,781094.141816947,15142400.0
F067,medium,7,9,3,6723277.55779417,456037.22929954185,1140093.0732488546,1313826.288389063,2786894.1790527557,1026426.7878039554,1008491.6336691255,336163.87788970856,2353147.1452279594,201698.32673382512,250000.0,422327.7557794171,2573776.574273552,643444.143568388,1930332.4307051639,2711426.572522111,16338649.600000003
F067,medium,7,10,4,10179414.987190744,704577.5192677922,2348591.730892641,2049569.0098869384,3653364.914721886,1423311.812421485,1526912.2480786114,508970.7493595372,3562795.2455167603,305382.4496157223,250000.0,767941.4987190744,4025354.2946201125,1006338.5736550281,3019015.7209650846,5730442.293487195,17606371.328
F068,high,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F068,high,7,8,2,4502524.987521049,332065.943664715,0.0,789559.0675415042,2459747.7308497406,921152.2454650882,675378.7481281572,225126.24937605244,1575883.745632367,135075.74962563146,250000.0,200252.49875210488,1641060.4947588404,410265.1236897101,1230795.3710691303,1230795.3710691303,15142400.0
F068,high,7,9,3,10060882.007332891,684055.8439493128,1710139.609873282,1970739.4325835945,4053664.260440372,1642282.8604863286,1509132.3010999337,503044.10036664456,3521308.702566512,301826.46021998674,250000.0,756088.2007332891,3975570.4430798143,993892.6107699536,2981677.8323098607,4212473.203378991,16338649.600000003
F068,high,7,10,4,15672408.298794111,1056866.2789016883,3522887.5963389613,3074353.514830407,5741002.008848678,2277298.899874376,2350861.244819117,783620.4149397056,5485342.904577939,470172.2489638233,250000.0,1317240.8298794113,6332411.485493527,1583102.8713733817,4749308.614120145,8961781.817499137,17606371.328
F069,high,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F069,high,7,8,2,4502524.987521049,332065.943664715,0.0,789559.0675415042,2459747.7308497406,921152.2454650882,675378.7481281572,225126.24937605244,1575883.745632367,135075.74962563146,250000.0,200252.49875210488,1641060.4947588404,410265.1236897101,1230795.3710691303,1230795.3710691303,15142400.0
F069,high,7,9,3,10060882.007332891,684055.8439493128,1710139.609873282,1970739.4325835945,4053664.260440372,1642282.8604863286,1509132.3010999337,503044.10036664456,3521308.702566512,301826.46021998674,250000.0,756088.2007332891,3975570.4430798143,993892.6107699536,2981677.8323098607,4212473.203378991,16338649.600000003
F069,high,7,10,4,15672408.298794111,1056866.2789016883,3522887.5963389613,3074353.514830407,5741002.008848678,2277298.899874376,2350861.244819117,783620.4149397056,5485342.904577939,470172.2489638233,250000.0,1317240.8298794113,6332411.485493527,1583102.8713733817,4749308.614120145,8961781.817499137,17606371.328
F070,high,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F070,high,7,8,2,4502524.987521049,332065.943664715,0.0,789559.0675415042,2459747.7308497406,921152.2454650882,675378.7481281572,225126.24937605244,1575883.745632367,135075.74962563146,250000.0,200252.49875210488,1641060.4947588404,410265.1236897101,1230795.3710691303,1230795.3710691303,15142400.0
F070,high,7,9,3,10060882.007332891,684055.8439493128,1710139.609873282,1970739.4325835945,4053664.260440372,1642282.8604863286,1509132.3010999337,503044.10036664456,3521308.702566512,301826.46021998674,250000.0,756088.2007332891,3975570.4430798143,993892.6107699536,2981677.8323098607,4212473.203378991,16338649.600000003
F070,high,7,10,4,15672408.298794111,1056866.2789016883,3522887.5963389613,3074353.514830407,5741002.008848678,2277298.899874376,2350861.244819117,783620.4149397056,5485342.904577939,470172.2489638233,250000.0,1317240.8298794113,6332411.485493527,1583102.8713733817,4749308.614120145,8961781.817499137,17606371.328
F071,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F071,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F071,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F072,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F072,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F072,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F073,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F073,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F073,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F074,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F074,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F074,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F075,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F075,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F075,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F076,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F076,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F076,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F077,medium,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F077,medium,8,9,2,3178466.1119409692,228018.61464977093,0.0,492684.8581458986,1773478.1139426627,684284.525202637,476769.91679114534,158923.3055970485,1112463.1391793392,95353.98335822907,250000.0,67846.61119409697,1084955.767015207,271238.9417538018,813716.8252614053,813716.8252614053,15142400.0
F077,medium,8,10,3,6948378.415289927,469718.34617852815,1174295.8654463205,1366379.3399246256,2870501.004424339,1067483.8593161139,1042256.7622934891,347418.9207644964,2431932.4453514745,208451.3524586978,250000.0,444837.84152899275,2668318.9344217693,667079.7336054423,2001239.200816327,2814956.0260777324,16338649.600000003
F078,high,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F078,high,8,9,2,4654707.850276745,342027.9219746564,0.0,821141.4302431643,2533540.1627752325,957998.3352836916,698206.1775415117,232735.39251383726,1629147.7475968606,139641.23550830234,250000.0,215470.78502767452,1704977.297116233,426244.32427905826,1278732.9728371748,1278732.9728371748,15142400.0
F078,high,8,10,3,10398838.690483578,704577.5192677922,1761443.7981694806,2049569.0098869384,4175274.188253584,1707974.174905782,1559825.8035725367,519941.9345241789,3639593.541669252,311965.16071450734,250000.0,789883.8690483578,4117512.2500031027,1029378.0625007757,3088134.187502327,4366867.160339502,16338649.600000003
F079,high,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
